r0_1,r2_1,r6_1,x_1,y_1,totalR_1,r0_2,r2_2,r6_2,x_2,y_2,totalR_2,centre_x,centre_y,totalM
4.3319674,1.5713848,1.4951298,-0.22,21.97,7.3984823,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5713848,1.4951298,-0.22,21.97,7.3984823,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5850056,1.4951298,-0.24,21.98,7.4121027,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5804106,1.4951298,-0.22,21.96,7.407508,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5804106,1.5001876,-0.22,21.97,7.412565,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5804106,1.4951298,-0.23,21.98,7.407508,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5804106,1.4951298,-0.23,21.98,7.407508,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5850056,1.4901437,-0.25,22,7.407117,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5804106,1.4901437,-0.25,22,7.4025216,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5804106,1.5211706,-0.19,21.94,7.4335485,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5713848,1.4852271,-0.23,21.99,7.3885794,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5758708,1.4951298,-0.23,21.98,7.4029675,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.589657,1.5053186,-0.22,21.97,7.426943,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5804106,1.4951298,-0.23,21.98,7.407508,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5804106,1.4708787,-0.28,22.04,7.3832564,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5850056,1.5105247,-0.21,21.94,7.427498,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5850056,1.5105247,-0.21,21.95,7.427498,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5804106,1.5053186,-0.21,21.95,7.4176965,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5850056,1.5158081,-0.2,21.93,7.432781,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.589657,1.5105247,-0.21,21.95,7.432149,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5850056,1.5158081,-0.2,21.93,7.432781,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.1318073,1.589657,1.5105247,-0.2,21.91,7.231989,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.3319674,1.5804106,1.5158081,-0.2,21.93,7.428186,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.1318073,1.589657,1.5105247,-0.2,21.91,7.231989,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
4.1318073,1.5943657,1.5105247,-0.2,21.89,7.2366977,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
